88158.33,890.81,00000000
88158.34,898.604,00000000
88158.35,889.473,00000000
88158.36,838.4,00000000
88158.37,893.233,00000000
88158.38,894.693,00000000
88158.39,904.983,00000000
88158.4,849.334,00000000
88158.41,878.398,00000000
88158.42,899.079,00000000
88158.43,871.295,00000000
88158.44,835.953,00000000
88158.45,893.969,00000000
88158.46,863.597,00000000
88158.47,878.996,00000000
88158.48,857.359,00000000
88158.49,881.824,00000000
88158.5,889.485,00000000
88158.51,851.697,00000000
88158.52,871.251,00000000
88158.53,895.913,00000000
88158.54,880.55,00000000
88158.55,857.382,00000000
88158.56,851.442,00000000
88158.57,833.647,00000000
88158.58,877.551,00000000
88158.59,861.188,00000000
88158.6,880.04,00000000
88158.61,935.259,00000000
88158.62,893.088,00000000
88158.63,836.704,00000000
88158.64,878.013,00000000
88158.65,902.444,00000000
88158.66,876.365,00000000
88158.67,895.052,00000000
88158.68,892.216,00000000
88158.69,867.385,00000000
88158.7,904.971,00000000
88158.71,878.233,00000000
88158.72,845.632,00000000
88158.73,867.616,00000000
88158.74,885.466,00000000
88158.75,894.356,00000000
88158.76,898.966,00000000
88158.77,843.631,00000000
88158.78,867.18,00000000
88158.79,866.059,00000000
88158.8,869.725,00000000
88158.81,855.778,00000000
88158.82,853.408,00000000
88158.83,861.287,00000000
88158.84,881.686,00000000
88158.85,893.149,00000000
88158.86,910.956,00000000
88158.87,831.52,00000000
88158.88,899.342,00000000
88158.89,866.222,00000000
88158.9,892.734,00000000
88158.91,878.499,00000000
88158.92,851.382,00000000
88158.93,869.923,00000000
88158.94,886.548,00000000
88158.95,889.838,00000000
88158.96,843.064,00000000
88158.97,917.196,00000000
88158.98,892.215,00000000
88158.99,871.318,00000000
88159.0,864.28,00000000
88159.01,894.119,00000000
88159.02,850.262,00000000
88159.03,891.45,00000000
88159.04,868.53,00000000
88159.05,836.028,00000000
88159.06,831.641,00000000
88159.07,859.232,00000000
88159.08,864.44,00000000
88159.09,866.083,00000000
88159.1,909.776,00000000
88159.11,4765.579,00000000
88159.12,4901.971,00000000
88159.13,5087.135,00000000
88159.14,4920.795,00000000
88159.15,5055.207,00000000
88159.16,5113.937,00000000
88159.17,4833.515,00000000
88159.18,4932.232,00000000
88159.19,4886.77,00000000
88159.2,4718.028,00000000
88159.21,5120.342,00000000
88159.22,4808.543,00000000
88159.23,5021.009,00000000
88159.24,5079.316,00000000
88159.25,5281.482,00000000
88159.26,4823.43,00000000
88159.27,5141.732,00000000
88159.28,4824.927,00000000
88159.29,5231.504,00000000
88159.3,4844.439,00000000
88159.31,4900.003,00000000
88159.32,5061.655,00000000
88159.33,4941.685,00000000
88159.34,5028.399,00000000
88159.35,5036.173,00000000
88159.36,4760.845,00000000
88159.37,4914.566,00000000
88159.38,4881.131,00000000
88159.39,4857.207,00000000
88159.4,4742.895,00000000
88159.41,5221.875,00000000
88159.42,5075.891,00000000
88159.43,4974.472,00000000
88159.44,5135.54,00000000
88159.45,5067.046,00000000
88159.46,4906.324,00000000
88159.47,4847.137,00000000
88159.48,5061.781,00000000
88159.49,4828.837,00000000
88159.5,5051.641,00000000
88159.51,4848.072,00000000
88159.52,4870.807,00000000
88159.53,4993.864,00000000
88159.54,4914.098,00000000
88159.55,4856.516,00000000
88159.56,4814.444,00000000
88159.57,4939.632,00000000
88159.58,4761.012,00000000
88159.59,5078.84,00000000
88159.6,4816.726,00000000
88159.61,5079.89,00000000
88159.62,4844.199,00000000
88159.63,5114.951,00000000
88159.64,5046.767,00000000
88159.65,5152.488,00000000
88159.66,4921.392,00000000
88159.67,4674.7,00000000
88159.68,4910.592,00000000
88159.69,5178.181,00000000
88159.7,4791.823,00000000
88159.71,4801.419,00000000
88159.72,4772.905,00000000
88159.73,5077.609,00000000
88159.74,4853.47,00000000
88159.75,5013.26,00000000
88159.76,5025.75,00000000
88159.77,4770.611,00000000
88159.78,4810.151,00000000
88159.79,5073.647,00000000
88159.8,5108.688,00000000
88159.81,5139.486,00000000
88159.82,5011.852,00000000
88159.83,4731.179,00000000
88159.84,4848.467,00000000
88159.85,5154.626,00000000
88159.86,4964.101,00000000
88159.87,4889.211,00000000
88159.88,4805.686,00000000
88159.89,5020.747,00000000
88159.9,5034.941,00000000
88159.91,5166.663,00000000
88159.92,5091.518,00000000
88159.93,4885.253,00000000
88159.94,4717.833,00000000
88159.95,4919.678,00000000
88159.96,4834.452,00000000
88159.97,4945.544,00000000
88159.98,4923.301,00000000
88159.99,5202.06,00000000
88160.0,4985.7,00000000
88160.01,4568.227,00000000
88160.02,4930.303,00000000
88160.03,4901.056,00000000
88160.04,5002.734,00000000
88160.05,5103.744,00000000
88160.06,5187.498,00000000
88160.07,4987.651,00000000
88160.08,5139.22,00000000
88160.09,4678.255,00000000
88160.1,5223.364,00000000
88160.11,4941.907,00000000
88160.12,5003.973,00000000
88160.13,5160.758,00000000
88160.14,4735.401,00000000
88160.15,4945.716,00000000
88160.16,5007.897,00000000
88160.17,4929.011,00000000
88160.18,4848.402,00000000
88160.19,5120.888,00000000
88160.2,5181.447,00000000
88160.21,5117.206,00000000
88160.22,5099.65,00000000
88160.23,4724.647,00000000
88160.24,4785.706,00000000
88160.25,5333.478,00000000
88160.26,5013.948,00000000
88160.27,5057.864,00000000
88160.28,5002.94,00000000
88160.29,4963.657,00000000
88160.3,4903.734,00000000
88160.31,4947.434,00000000
88160.32,5182.547,00000000
88160.33,4735.812,00000000
88160.34,5166.707,00000000
88160.35,4990.468,00000000
88160.36,4949.793,00000000
88160.37,5038.207,00000000
88160.38,4927.118,00000000
88160.39,4906.481,00000000
88160.4,4794.221,00000000
88160.41,4842.749,00000000
88160.42,4893.221,00000000
88160.43,5088.431,00000000
88160.44,5025.347,00000000
88160.45,4744.645,00000000
88160.46,4897.821,00000000
88160.47,5144.757,00000000
88160.48,4659.029,00000000
88160.49,4669.83,00000000
88160.5,5149.77,00000000
88160.51,4985.643,00000000
88160.52,4976.214,00000000
88160.53,5234.321,00000000
88160.54,5035.061,00000000
88160.55,4949.536,00000000
88160.56,5085.935,00000000
88160.57,5157.205,00000000
88160.58,4952.652,00000000
88160.59,4602.31,00000000
88160.6,5106.223,00000000
88160.61,4904.188,00000000
88160.62,5051.485,00000000
88160.63,4974.949,00000000
88160.64,5043.698,00000000
88160.65,5000.688,00000000
88160.66,5180.648,00000000
88160.67,4741.04,00000000
88160.68,4759.298,00000000
88160.69,5106.865,00000000
88160.7,4782.882,00000000
88160.71,4949.463,00000000
88160.72,4799.783,00000000
88160.73,5246.81,00000000
88160.74,5004.397,00000000
88160.75,4895.099,00000000
88160.76,5121.265,00000000
88160.77,5195.111,00000000
88160.78,5107.48,00000000
88160.79,4989.627,00000000
88160.8,4906.973,00000000
88160.81,4854.642,00000000
88160.82,4805.305,00000000
88160.83,5131.063,00000000
88160.84,5070.661,00000000
88160.85,4900.095,00000000
88160.86,4946.139,00000000
88160.87,5011.254,00000000
88160.88,5170.351,00000000
88160.89,5005.817,00000000
88160.9,4987.717,00000000
88160.91,4923.884,00000000
88160.92,4841.594,00000000
88160.93,4887.827,00000000
88160.94,5161.353,00000000
88160.95,5242.986,00000000
88160.96,5132.053,00000000
88160.97,4876.532,00000000
88160.98,5021.362,00000000
88160.99,5051.397,00000000
88161.0,4979.545,00000000
88161.01,5015.209,00000000
88161.02,4805.895,00000000
88161.03,5238.068,00000000
88161.04,4746.291,00000000
88161.05,5250.165,00000000
88161.06,4944.505,00000000
88161.07,5210.516,00000000
88161.08,5200.594,00000000
88161.09,4886.919,00000000
88161.1,4757.544,00000000
88161.11,5014.864,00000000
88161.12,4992.713,00000000
88161.13,4997.423,00000000
88161.14,4825.326,00000000
88161.15,4818.408,00000000
88161.16,4994.347,00000000
88161.17,5028.729,00000000
88161.18,5038.116,00000000
88161.19,4896.857,00000000
88161.2,5111.663,00000000
88161.21,5188.065,00000000
88161.22,5017.922,00000000
88161.23,4875.669,00000000
88161.24,4663.823,00000000
88161.25,4785.96,00000000
88161.26,5042.287,00000000
88161.27,4941.029,00000000
88161.28,4878.128,00000000
88161.29,4893.962,00000000
88161.3,4946.107,00000000
88161.31,5234.344,00000000
88161.32,5240.331,00000000
88161.33,4974.471,00000000
88161.34,5078.82,00000000
88161.35,4746.033,00000000
88161.36,4990.269,00000000
88161.37,5059.713,00000000
88161.38,4841.241,00000000
88161.39,4893.089,00000000
88161.4,4920.876,00000000
88161.41,4978.635,00000000
88161.42,4930.643,00000000
88161.43,5003.118,00000000
88161.44,5135.507,00000000
88161.45,5130.05,00000000
88161.46,5020.318,00000000
88161.47,5167.696,00000000
88161.48,4847.274,00000000
88161.49,4937.607,00000000
88161.5,4894.905,00000000
88161.51,4858.799,00000000
88161.52,5086.676,00000000
88161.53,5011.231,00000000
88161.54,5116.285,00000000
88161.55,4998.263,00000000
88161.56,5112.484,00000000
88161.57,5072.187,00000000
88161.58,4955.332,00000000
88161.59,5085.597,00000000
88161.6,4805.216,00000000
88161.61,4835.906,00000000
88161.62,5136.238,00000000
88161.63,4837.343,00000000
88161.64,4545.375,00000000
88161.65,5177.701,00000000
88161.66,4833.386,00000000
88161.67,5054.85,00000000
88161.68,5237.714,00000000
88161.69,4881.61,00000000
88161.7,4659.087,00000000
88161.71,5239.018,00000000
88161.72,5120.209,00000000
88161.73,4981.278,00000000
88161.74,4763.209,00000000
88161.75,4969.204,00000000
88161.76,4982.058,00000000
88161.77,5016.461,00000000
88161.78,5026.243,00000000
88161.79,4903.947,00000000
88161.8,5135.211,00000000
88161.81,5086.249,00000000
88161.82,5153.181,00000000
88161.83,4977.977,00000000
88161.84,5082.018,00000000
88161.85,5040.224,00000000
88161.86,4975.615,00000000
88161.87,4967.351,00000000
88161.88,4967.328,00000000
88161.89,5011.234,00000000
88161.9,4828.071,00000000
88161.91,5056.854,00000000
88161.92,4957.596,00000000
88161.93,4942.725,00000000
88161.94,5036.174,00000000
88161.95,5171.232,00000000
88161.96,4950.185,00000000
88161.97,4927.161,00000000
88161.98,5140.185,00000000
88161.99,5222.716,00000000
88162.0,4957.99,00000000
88162.01,5197.697,00000000
88162.02,5169.38,00000000
88162.03,5052.116,00000000
88162.04,5067.861,00000000
88162.05,5013.077,00000000
88162.06,4977.078,00000000
88162.07,4916.13,00000000
88162.08,5095.389,00000000
88162.09,5023.29,00000000
88162.1,5208.534,00000000
88162.11,4790.735,00000000
88162.12,5094.681,00000000
88162.13,5145.256,00000000
88162.14,4892.623,00000000
88162.15,5291.592,00000000
88162.16,4926.598,00000000
88162.17,5097.824,00000000
88162.18,4652.056,00000000
88162.19,4910.938,00000000
88162.2,4735.076,00000000
88162.21,4743.965,00000000
88162.22,5081.152,00000000
88162.23,4912.81,00000000
88162.24,5038.424,00000000
88162.25,4852.576,00000000
88162.26,5136.358,00000000
88162.27,5022.851,00000000
88162.28,5085.849,00000000
88162.29,5023.697,00000000
88162.3,4951.649,00000000
88162.31,5038.367,00000000
88162.32,5068.936,00000000
88162.33,5053.265,00000000
88162.34,4728.432,00000000
88162.35,4971.157,00000000
88162.36,5111.694,00000000
88162.37,5214.07,00000000
88162.38,5153.706,00000000
88162.39,5145.246,00000000
88162.4,4978.535,00000000
88162.41,5057.695,00000000
88162.42,5154.535,00000000
88162.43,5082.123,00000000
88162.44,4996.859,00000000
88162.45,5136.432,00000000
88162.46,4908.964,00000000
88162.47,4978.598,00000000
88162.48,4907.907,00000000
88162.49,5242.028,00000000
88162.5,5107.224,00000000
88162.51,5271.407,00000000
88162.52,5016.735,00000000
88162.53,4942.502,00000000
88162.54,4919.91,00000000
88162.55,5117.152,00000000
88162.56,5128.148,00000000
88162.57,5357.149,00000000
88162.58,5107.06,00000000
88162.59,5049.445,00000000
88162.6,4818.582,00000000
88162.61,5087.781,00000000
88162.62,4999.625,00000000
88162.63,5264.188,00000000
88162.64,5151.958,00000000
88162.65,4998.458,00000000
88162.66,5151.645,00000000
88162.67,4749.883,00000000
88162.68,4832.127,00000000
88162.69,4820.691,00000000
88162.7,5027.448,00000000
88162.71,4780.985,00000000
88162.72,5026.977,00000000
88162.73,5131.58,00000000
88162.74,4925.174,00000000
88162.75,4788.701,00000000
88162.76,4809.72,00000000
88162.77,5036.433,00000000
88162.78,4813.042,00000000
88162.79,5007.368,00000000
88162.8,5029.984,00000000
88162.81,4829.207,00000000
88162.82,5098.533,00000000
88162.83,5106.815,00000000
88162.84,5138.475,00000000
88162.85,5180.484,00000000
88162.86,5247.551,00000000
88162.87,5095.232,00000000
88162.88,4839.52,00000000
88162.89,5119.836,00000000
88162.9,5046.768,00000000
88162.91,5163.025,00000000
88162.92,4988.198,00000000
88162.93,4937.078,00000000
88162.94,4872.573,00000000
88162.95,5156.341,00000000
88162.96,4885.29,00000000
88162.97,5006.595,00000000
88162.98,4557.244,00000000
88162.99,5142.714,00000000
88163.0,5303.529,00000000
88163.01,4664.651,00000000
88163.02,5026.403,00000000
88163.03,5040.275,00000000
88163.04,4948.005,00000000
88163.05,5048.921,00000000
88163.06,4843.512,00000000
88163.07,5100.705,00000000
88163.08,4872.952,00000000
88163.09,5171.002,00000000
88163.1,4894.803,00000000
88163.11,4938.439,00000000
88163.12,5081.479,00000000
88163.13,4985.253,00000000
88163.14,4967.768,00000000
88163.15,4846.452,00000000
88163.16,4917.85,00000000
88163.17,4959.772,00000000
88163.18,4902.745,00000000
88163.19,4857.194,00000000
88163.2,5021.145,00000000
88163.21,4890.057,00000000
88163.22,5061.282,00000000
88163.23,5020.458,00000000
88163.24,5120.242,00000000
88163.25,4839.98,00000000
88163.26,5113.018,00000000
88163.27,4976.532,00000000
88163.28,4976.215,00000000
88163.29,5100.303,00000000
88163.3,4916.008,00000000
88163.31,5103.494,00000000
88163.32,5160.515,00000000
88163.33,5022.694,00000000
88163.34,4986.791,00000000
88163.35,5004.209,00000000
88163.36,5071.291,00000000
88163.37,5174.136,00000000
88163.38,4819.273,00000000
88163.39,5201.054,00000000
88163.4,4934.665,00000000
88163.41,5072.884,00000000
88163.42,4996.134,00000000
88163.43,4953.083,00000000
88163.44,4902.094,00000000
88163.45,5192.29,00000000
88163.46,5061.208,00000000
88163.47,4853.098,00000000
88163.48,4940.849,00000000
88163.49,5119.584,00000000
88163.5,5132.96,00000000
88163.51,4701.101,00000000
88163.52,5022.612,00000000
88163.53,5064.472,00000000
88163.54,4963.088,00000000
88163.55,5280.615,00000000
88163.56,5085.7,00000000
88163.57,5153.868,00000000
88163.58,4899.119,00000000
88163.59,4695.39,00000000
88163.6,4849.633,00000000
88163.61,5073.4,00000000
88163.62,5093.002,00000000
88163.63,5189.668,00000000
88163.64,4928.06,00000000
88163.65,5149.029,00000000
88163.66,5031.218,00000000
88163.67,5018.797,00000000
88163.68,5350.191,00000000
88163.69,5208.705,00000000
88163.7,5052.658,00000000
88163.71,4967.097,00000000
88163.72,4813.983,00000000
88163.73,5049.987,00000000
88163.74,5010.439,00000000
88163.75,5002.644,00000000
88163.76,4876.157,00000000
88163.77,5025.82,00000000
88163.78,5047.685,00000000
88163.79,4934.638,00000000
88163.8,5043.645,00000000
88163.81,5028.332,00000000
88163.82,5208.573,00000000
88163.83,4826.229,00000000
88163.84,5039.853,00000000
88163.85,4867.888,00000000
88163.86,4773.063,00000000
88163.87,5080.835,00000000
88163.88,4866.937,00000000
88163.89,5223.425,00000000
88163.9,5122.798,00000000
88163.91,4835.871,00000000
88163.92,5104.411,00000000
88163.93,4945.704,00000000
88163.94,4953.955,00000000
88163.95,4891.9,00000000
88163.96,5194.622,00000000
88163.97,4776.833,00000000
88163.98,5139.684,00000000
88163.99,5104.903,00000000
88164.0,5119.546,00000000
88164.01,4982.241,00000000
88164.02,5143.277,00000000
88164.03,4811.908,00000000
88164.04,4844.616,00000000
88164.05,4968.759,00000000
88164.06,4961.638,00000000
88164.07,4776.376,00000000
88164.08,5039.97,00000000
88164.09,4747.483,00000000
88164.1,5159.958,00000000
88164.11,5073.522,00000000
88164.12,5136.941,00000000
88164.13,5303.559,00000000
88164.14,4940.78,00000000
88164.15,5131.057,00000000
88164.16,4870.588,00000000
88164.17,5075.636,00000000
88164.18,5042.838,00000000
88164.19,4965.365,00000000
88164.2,5121.537,00000000
88164.21,4934.298,00000000
88164.22,5089.806,00000000
88164.23,5048.169,00000000
88164.24,4920.165,00000000
88164.25,5082.268,00000000
88164.26,5339.462,00000000
88164.27,5008.566,00000000
88164.28,4855.072,00000000
88164.29,4898.302,00000000
88164.3,4851.206,00000000
88164.31,4884.916,00000000
88164.32,5126.116,00000000
88164.33,5281.537,00000000
88164.34,5230.587,00000000
88164.35,4991.996,00000000
88164.36,5010.331,00000000
88164.37,4857.983,00000000
88164.38,5039.46,00000000
88164.39,5152.443,00000000
88164.4,4847.803,00000000
88164.41,5096.277,00000000
88164.42,4888.355,00000000
88164.43,4826.374,00000000
88164.44,5078.51,00000000
88164.45,5030.523,00000000
88164.46,5059.554,00000000
88164.47,5060.019,00000000
88164.48,5433.284,00000000
88164.49,5115.306,00000000
88164.5,4798.007,00000000
88164.51,4864.176,00000000
88164.52,5168.302,00000000
88164.53,5295.87,00000000
88164.54,4934.065,00000000
88164.55,4870.413,00000000
88164.56,4931.823,00000000
88164.57,4819.844,00000000
88164.58,4878.275,00000000
88164.59,4951.103,00000000
88164.6,4980.684,00000000
88164.61,4910.894,00000000
88164.62,5198.159,00000000
88164.63,4921.042,00000000
88164.64,4611.511,00000000
88164.65,5279.587,00000000
88164.66,5323.856,00000000
88164.67,4812.688,00000000
88164.68,4683.306,00000000
88164.69,4688.126,00000000
88164.7,4969.992,00000000
88164.71,5386.972,00000000
88164.72,5136.887,00000000
88164.73,5045.224,00000000
88164.74,4887.928,00000000
88164.75,5043.26,00000000
88164.76,4944.975,00000000
88164.77,4766.383,00000000
88164.78,5268.141,00000000
88164.79,5125.158,00000000
88164.8,5013.609,00000000
88164.81,4758.938,00000000
88164.82,5046.843,00000000
88164.83,4725.382,00000000
88164.84,5040.566,00000000
88164.85,5100.925,00000000
88164.86,5176.492,00000000
88164.87,5306.059,00000000
88164.88,5002.524,00000000
88164.89,5135.702,00000000
88164.9,5025.201,00000000
88164.91,5119.194,00000000
88164.92,5150.59,00000000
88164.93,5220.11,00000000
88164.94,4743.101,00000000
88164.95,5142.49,00000000
88164.96,5050.672,00000000
88164.97,4799.599,00000000
88164.98,4985.154,00000000
88164.99,4773.408,00000000
88165.0,5142.022,00000000
88165.01,4932.58,00000000
88165.02,4594.729,00000000
88165.03,4955.931,00000000
88165.04,4950.593,00000000
88165.05,5149.134,00000000
88165.06,4834.528,00000000
88165.07,5093.516,00000000
88165.08,4895.388,00000000
88165.09,4850.127,00000000
88165.1,4854.398,00000000
88165.11,5019.402,00000000
88165.12,4932.413,00000000
88165.13,5086.986,00000000
88165.14,4965.227,00000000
88165.15,4780.514,00000000
88165.16,4950.747,00000000
88165.17,5037.808,00000000
88165.18,5011.879,00000000
88165.19,5139.174,00000000
88165.2,5112.707,00000000
88165.21,4933.791,00000000
88165.22,5281.794,00000000
88165.23,5202.903,00000000
88165.24,5116.676,00000000
88165.25,5113.72,00000000
88165.26,4965.929,00000000
88165.27,4902.387,00000000
88165.28,4808.336,00000000
88165.29,4760.159,00000000
88165.3,4870.739,00000000
88165.31,4942.118,00000000
88165.32,4959.896,00000000
88165.33,4907.727,00000000
88165.34,5026.974,00000000
88165.35,4888.855,00000000
88165.36,4780.863,00000000
88165.37,5112.064,00000000
88165.38,4932.105,00000000
88165.39,5059.851,00000000
88165.4,4892.647,00000000
88165.41,4838.899,00000000
88165.42,5182.475,00000000
88165.43,5065.962,00000000
88165.44,5232.01,00000000
88165.45,5184.012,00000000
88165.46,4879.098,00000000
88165.47,4983.493,00000000
88165.48,4948.205,00000000
88165.49,5182.174,00000000
88165.5,5062.34,00000000
88165.51,5134.916,00000000
88165.52,5081.967,00000000
88165.53,4807.385,00000000
88165.54,4880.15,00000000
88165.55,5075.675,00000000
88165.56,5034.678,00000000
88165.57,4960.772,00000000
88165.58,4553.731,00000000
88165.59,4968.586,00000000
88165.6,5162.696,00000000
88165.61,5108.566,00000000
88165.62,4975.844,00000000
88165.63,5070.367,00000000
88165.64,5073.347,00000000
88165.65,5000.229,00000000
88165.66,4753.996,00000000
88165.67,5058.697,00000000
88165.68,4818.476,00000000
88165.69,4958.038,00000000
88165.7,4918.163,00000000
88165.71,4964.161,00000000
88165.72,4911.327,00000000
88165.73,5003.867,00000000
88165.74,4971.455,00000000
88165.75,5199.959,00000000
88165.76,5080.967,00000000
88165.77,5131.821,00000000
88165.78,4961.782,00000000
88165.79,4979.47,00000000
88165.8,4900.769,00000000
88165.81,4870.652,00000000
88165.82,4987.997,00000000
88165.83,4990.069,00000000
88165.84,5386.797,00000000
88165.85,4866.983,00000000
88165.86,5074.972,00000000
88165.87,5018.462,00000000
88165.88,4914.535,00000000
88165.89,4875.719,00000000
88165.9,5168.061,00000000
88165.91,5086.641,00000000
88165.92,5180.22,00000000
88165.93,5193.059,00000000
88165.94,5234.52,00000000
88165.95,4707.137,00000000
88165.96,5042.81,00000000
88165.97,5188.85,00000000
88165.98,5038.047,00000000
88165.99,5050.739,00000000
88166.0,5294.939,00000000
88166.01,5061.021,00000000
88166.02,5176.789,00000000
88166.03,4667.53,00000000
88166.04,4913.462,00000000
88166.05,5100.081,00000000
88166.06,5043.173,00000000
88166.07,4658.224,00000000
88166.08,4811.481,00000000
88166.09,4907.291,00000000
88166.1,5032.411,00000000
88166.11,4900.855,00000000
88166.12,5253.635,00000000
88166.13,4964.841,00000000
88166.14,5127.787,00000000
88166.15,5041.575,00000000
88166.16,4864.36,00000000
88166.17,4991.905,00000000
88166.18,5023.754,00000000
88166.19,5003.748,00000000
88166.2,4911.625,00000000
88166.21,4847.89,00000000
88166.22,5050.22,00000000
88166.23,5068.526,00000000
88166.24,4691.564,00000000
88166.25,5030.584,00000000
88166.26,5046.068,00000000
88166.27,4882.54,00000000
88166.28,4925.625,00000000
88166.29,4826.929,00000000
88166.3,5064.735,00000000
88166.31,5010.028,00000000
